target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_cue,zh_target,zh_word_combo,unrelated_zh_cue
借口,604.542641012207,571.823250000738,-0.389596220844905,-0.447072009196427,25.1232366275166,33.5524344030564,0.0817663112135459,0.126441497366162,86,58,2,0,78,45,80,45,0,0,0.975,1,86,58,2,0,79,42,80,45,0,0,0.9875,0.933333333333333,78,44,-32.7193910114685,-0.0574757883515214,zh,forgive,excuse,原谅,借口,原谅借口,射手
值得,597.332415083733,520.398555548845,-0.363161461239336,-0.547575704526368,29.8921748947252,18.018496555973,0.110257187788834,0.0685382502484346,65,56,1,2,53,45,53,46,0,0,1,0.978260869565217,65,57,1,1,52,45,53,46,0,0,0.981132075471698,0.978260869565217,53,45,-76.9338595348875,-0.184414243287032,zh,deserve,worthy,应该,值得,应该值得,垃圾
假期,572.149562491094,617.56031999204,-0.414643404081119,-0.355204785270977,27.084410566975,25.7705883939556,0.102022107447407,0.0769047658504192,56,83,2,2,48,75,48,76,0,1,1,0.986842105263158,56,83,2,2,45,74,48,76,0,1,0.9375,0.973684210526316,48,75,45.4107575009468,0.0594386188101421,zh,christmas,holiday,圣诞,假期,圣诞假期,部分
假设,560.889795913607,573.95929090452,-0.54726157854428,-0.405417367956755,21.4680981928625,22.9573204426653,0.073992280856153,0.0761681311700244,52,58,3,0,49,55,49,55,2,0,1,1,53,58,2,0,48,55,50,55,1,0,0.96,1,49,55,13.0694949909129,0.141844210587525,zh,conclusion,assumption,推论,假设,推论假设,干脆
做到,601.271810352449,656.9906949171,-0.27088682034045,-0.136436406891465,28.6404170530348,30.3487070028271,0.105877770892258,0.109681782819033,73,70,1,1,58,59,61,60,0,0,0.950819672131147,0.983333333333333,72,70,2,1,57,59,60,60,1,0,0.95,0.983333333333333,58,59,55.718884564651,0.134450413448985,zh,make,do,制作,做到,制作做到,食物
停止,538.959153844311,587.566404254306,-0.595014508878007,-0.354430038036964,30.8741716944198,28.4207717223431,0.0873387459815161,0.103558352721922,61,56,1,1,52,47,53,47,0,0,0.981132075471698,1,61,56,1,1,52,47,53,47,0,0,0.981132075471698,1,52,47,48.6072504099951,0.240584470841042,zh,prevent,stop,阻碍,停止,阻碍停止,跑步
傲慢,599.650877194015,613.289285726822,-0.383943984566811,-0.252992762257763,30.3262468699403,41.037414423481,0.113651706528261,0.179086056841597,69,58,1,1,57,49,58,50,0,0,0.982758620689655,0.98,68,58,2,1,55,50,57,50,1,0,0.964912280701754,1,57,49,13.6384085328067,0.130951222309048,zh,ignorance,arrogance,无知,傲慢,无知傲慢,营地
儿子,479.512245617284,517.638249997234,-0.876264192930128,-0.657955206222868,19.8097743618235,18.7016747012568,0.0624141353260363,0.0647760376468287,61,68,2,1,57,48,57,50,1,0,1,0.96,62,67,1,2,57,47,58,50,0,0,0.982758620689655,0.94,57,48,38.1260043799496,0.21830898670726,zh,daughter,son,女儿,儿子,女儿儿子,手掌
儿时,699.932772728743,793.869684198945,0.1415862061259,0.434374530684514,30.7813198882093,44.4002527678949,0.132153080235481,0.139912115983683,56,54,2,0,44,38,49,43,0,0,0.897959183673469,0.883720930232558,55,54,3,0,48,40,48,43,1,0,1,0.930232558139535,44,38,93.9369114702014,0.292788324558613,zh,youth,childhood,青年,儿时,青年儿时,抉择
元素,556.661936160793,592.456065567368,-0.552967756755278,-0.338540095130263,28.7992179411481,22.3531021053755,0.0754238089012246,0.0589264828744368,54,76,0,3,47,61,48,64,0,1,0.979166666666667,0.953125,54,76,0,3,47,64,48,64,0,1,0.979166666666667,1,47,61,35.794129406575,0.214427661625015,zh,factor,element,成分,元素,成分元素,打开
兄弟,487.411307687045,497.88956522034,-0.815016906011779,-0.73354767229584,21.1203425069857,16.4016600513403,0.0661478169534048,0.0651548745863178,56,52,0,0,52,46,52,46,0,0,1,1,56,52,0,0,52,42,52,46,0,0,1,0.91304347826087,52,46,10.4782575332941,0.0814692337159387,zh,dude,bro,伙计,兄弟,伙计兄弟,系列
兄弟,487.411307687045,497.88956522034,-0.815016906011779,-0.73354767229584,21.1203425069857,16.4016600513403,0.0661478169534048,0.0651548745863178,56,52,0,0,52,46,52,46,0,0,1,1,56,52,0,0,52,42,52,46,0,0,1,0.91304347826087,52,46,10.4782575332941,0.0814692337159387,zh,dude,bro,伙计,兄弟,伙计兄弟,黑暗
兄弟.1,461.548957435801,519.407551729498,-0.830582267995762,-0.647566295582942,19.310294823708,13.1413784532456,0.0715521933429879,0.0438093818119046,55,77,0,0,47,58,47,59,0,0,1,0.983050847457627,54,77,1,0,45,59,46,59,1,0,0.978260869565217,1,47,58,57.8585942936973,0.183015972412821,zh,sister,brother,姐妹,兄弟,姐妹兄弟,系列
兄弟.1,461.548957435801,519.407551729498,-0.830582267995762,-0.647566295582942,19.310294823708,13.1413784532456,0.0715521933429879,0.0438093818119046,55,77,0,0,47,58,47,59,0,0,1,0.983050847457627,54,77,1,0,45,59,46,59,1,0,0.978260869565217,1,47,58,57.8585942936973,0.183015972412821,zh,sister,brother,姐妹,兄弟,姐妹兄弟,黑暗
充分,669.261300006645,538.27646511667,-0.0906907476628244,-0.543597175264857,60.2775075106932,23.1363446256742,0.210559409621364,0.0928803744493352,55,53,0,0,50,43,51,43,0,0,0.980392156862745,1,55,53,0,0,50,42,51,43,0,0,0.980392156862745,0.976744186046512,50,43,-130.984834889975,-0.452906427602032,zh,enough,sufficient,足够,充分,足够充分,开车
光明,523.217122469191,565.310734678966,-0.56096064633458,-0.488441467914655,21.9971637482291,25.1794806617299,0.0872969279470331,0.094949374339524,59,57,0,0,49,49,49,49,0,0,1,1,59,57,0,0,48,45,49,49,0,0,0.979591836734694,0.918367346938776,49,49,42.0936122097752,0.0725191784199253,zh,darkness,light,黑暗,光明,黑暗光明,斟酌
光溜,707.162680846203,820.806305095061,0.0486689927084781,0.523620697491009,46.2378754252476,37.2412040316481,0.16038735263467,0.129299176364533,57,88,1,3,47,59,47,83,0,1,1,0.710843373493976,57,90,1,1,43,81,47,84,0,0,0.914893617021277,0.964285714285714,47,59,113.643624248858,0.474951704782531,zh,nude,naked,赤裸,光溜,赤裸光溜,指挥
克数,688.444473681694,900.697730751711,0.0772644437548004,0.690413078465997,29.7589823784924,96.8579135352938,0.138589292203413,0.294545490166108,54,74,2,1,38,26,47,60,0,0,0.808510638297872,0.433333333333333,54,74,2,1,47,55,47,60,0,0,1,0.916666666666667,38,26,212.253257070017,0.613148634711197,zh,kilo,gram,公斤,克数,公斤克数,倡导
兔子,529.776851834713,604.909063828594,-0.655383668997812,-0.406764532461285,16.649133336394,35.6004607563857,0.0670490638166781,0.107714957165137,60,55,2,1,54,47,54,47,1,1,1,1,61,56,1,0,54,47,55,48,0,0,0.981818181818182,0.979166666666667,54,47,75.1322119938807,0.248619136536527,zh,fox,rabbit,狐狸,兔子,狐狸兔子,观点
入口,647.648304864222,601.262033332992,-0.162748442004517,-0.376501429441655,26.6391819430949,29.0751446941392,0.0957949461624133,0.0906609581197082,92,70,0,2,82,60,83,60,0,1,0.987951807228916,1,92,70,0,2,77,37,83,60,0,1,0.927710843373494,0.616666666666667,82,60,-46.3862715312298,-0.213752987437139,zh,exit,entrance,出路,入口,出路入口,汤羹
全球,590.458015134365,561.202224498718,-0.464139620423474,-0.499103199438877,36.568480035251,49.3744163594447,0.111635253469711,0.14480549166932,70,59,0,1,66,49,66,50,0,0,1,0.98,70,59,0,1,63,48,66,50,0,0,0.954545454545455,0.96,66,49,-29.2557906356477,-0.0349635790154031,zh,national,global,国家,全球,国家全球,计划
公交,532.528394728925,580.292581795985,-0.638145225869177,-0.357257136415921,24.7219172911254,20.4178903007436,0.119744434899084,0.0736125819757758,85,62,0,1,76,55,76,55,0,0,1,1,85,62,0,1,75,47,76,55,0,0,0.986842105263158,0.854545454545454,76,55,47.7641870670595,0.280888089453256,zh,train,bus,火车,公交,火车公交,迹象
公墓,624.873246141416,675.758411771678,-0.25890589525765,-0.0169351399582695,17.8521040816972,48.8504714393586,0.0618144602890031,0.161273778156288,75,64,0,1,66,51,70,53,0,1,0.942857142857143,0.962264150943396,74,65,1,0,29,52,70,54,0,0,0.414285714285714,0.962962962962963,65,51,50.8851656302622,0.241970755299381,zh,grave,cemetery,坟包,公墓,坟包公墓,公斤
公寓,566.146791672374,566.442661523591,-0.524285906520728,-0.554272069514981,27.3091458361665,24.8275274531122,0.0912237695300737,0.0702152061580054,57,71,0,0,49,65,49,65,0,0,1,1,57,70,0,1,47,64,49,64,0,1,0.959183673469388,1,48,65,0.295869851217276,-0.0299861629942534,zh,house,apartment,房子,公寓,房子公寓,敌人
共产主义,539.113639997767,643.368259991443,-0.573772348689395,-0.11483100342334,19.5142798442684,39.4880539017074,0.0620859030921595,0.165777156834453,55,56,2,0,50,50,50,50,1,0,1,1,55,56,2,0,48,43,50,50,1,0,0.96,0.86,50,50,104.254619993675,0.458941345266055,zh,racist,communist,种族主义,共产主义,种族主义共产主义,可口
关闭,566.576954543877,543.485541692844,-0.488888701807289,-0.484255983866371,27.7348036536833,23.1129184488835,0.0901378679444212,0.0988518596096549,50,54,1,1,44,48,45,48,0,0,0.977777777777778,1,51,55,0,0,43,44,45,48,0,0,0.955555555555556,0.916666666666667,44,48,-23.0914128510336,0.0046327179409178,zh,open,close,打开,关闭,打开关闭,进入
关闭,566.576954543877,543.485541692844,-0.488888701807289,-0.484255983866371,27.7348036536833,23.1129184488835,0.0901378679444212,0.0988518596096549,50,54,1,1,44,48,45,48,0,0,0.977777777777778,1,51,55,0,0,43,44,45,48,0,0,0.955555555555556,0.916666666666667,44,48,-23.0914128510336,0.0046327179409178,zh,open,close,打开,关闭,打开关闭,保证
关闭.1,588.658067803253,574.819098032454,-0.398831568438788,-0.44549847475791,42.2281729766062,25.7316442336371,0.153125748748275,0.0922592792837605,71,56,1,0,59,51,61,52,1,0,0.967213114754098,0.980769230769231,69,55,3,1,55,49,59,51,3,1,0.932203389830508,0.96078431372549,59,51,-13.8389697707992,-0.0466669063191212,zh,locked,closed,锁定,关闭,锁定关闭,进入
关闭.1,588.658067803253,574.819098032454,-0.398831568438788,-0.44549847475791,42.2281729766062,25.7316442336371,0.153125748748275,0.0922592792837605,71,56,1,0,59,51,61,52,1,0,0.967213114754098,0.980769230769231,69,55,3,1,55,49,59,51,3,1,0.932203389830508,0.96078431372549,59,51,-13.8389697707992,-0.0466669063191212,zh,locked,closed,锁定,关闭,锁定关闭,保证
兴奋,526.204859171463,598.524579998505,-0.668560238878143,-0.324704968755248,23.5716777046609,43.04090464256,0.0757520162322043,0.186403903024574,79,54,4,0,71,50,71,50,0,0,1,1,80,53,3,1,71,48,71,49,0,1,1,0.979591836734694,71,50,72.3197208270423,0.343855270122895,zh,proud,excited,自豪,兴奋,自豪兴奋,孤儿院
兵营,531.577058813814,716.174102558632,-0.575230717775433,0.0806077587985293,18.8442186546817,43.3069620449169,0.0580877089943892,0.138497870957435,59,54,0,4,51,39,52,43,0,0,0.980769230769231,0.906976744186046,59,54,0,4,51,28,52,43,0,0,0.980769230769231,0.651162790697674,51,39,184.597043744818,0.655838476573962,zh,regiment,battalion,军团,兵营,军团兵营,肉桂
典礼,565.098890916942,601.512585367444,-0.488189784076962,-0.399352082928534,24.1502984915528,31.164163336123,0.086718456403926,0.0874130226806215,61,52,3,2,55,41,56,42,1,0,0.982142857142857,0.976190476190476,61,53,3,1,53,40,56,42,1,0,0.946428571428571,0.952380952380952,55,41,36.4136944505019,0.0888377011484277,zh,ritual,ceremony,仪式,典礼,仪式典礼,篮球
内容,517.971987176743,611.298999998348,-0.720984391719308,-0.349434573387548,23.1564442914631,47.2419029097177,0.0739892671597401,0.154725621318067,85,58,0,0,78,44,78,44,0,0,1,1,85,58,0,0,76,41,78,44,0,0,0.974358974358974,0.931818181818182,78,44,93.3270128216059,0.37154981833176,zh,contain,content,包含,内容,包含内容,夜店
再见,475.588487799699,536.209304342578,-0.786780482520845,-0.528487520699036,15.896785919695,22.0716504390759,0.058582417756397,0.0769785819504338,53,58,2,0,42,46,42,46,1,0,1,1,53,58,2,0,42,45,42,46,1,0,1,0.978260869565217,41,46,60.6208165428795,0.258292961821809,zh,hello,bye,你好,再见,你好再见,舒适
冒犯,631.258037721604,591.739354158627,-0.281993646566752,-0.415078925887108,34.2593823041351,36.7082563151444,0.0918040170385147,0.118780834995313,62,57,2,1,53,48,53,50,0,0,1,0.96,61,57,3,1,50,49,53,50,0,0,0.943396226415094,0.98,53,48,-39.5186835629763,-0.133085279320356,zh,insult,offend,侮辱,冒犯,侮辱冒犯,社会
写作,579.401166660047,517.438863629493,-0.444271992782014,-0.644568855320264,32.0409559507254,16.279762473588,0.107366978536311,0.0479974175900916,54,55,4,0,48,45,48,45,2,0,1,1,54,55,4,0,48,43,48,45,2,0,1,0.955555555555556,48,44,-61.9623030305537,-0.20029686253825,zh,read,write,阅读,写作,阅读写作,挑选
写作,579.401166660047,517.438863629493,-0.444271992782014,-0.644568855320264,32.0409559507254,16.279762473588,0.107366978536311,0.0479974175900916,54,55,4,0,48,45,48,45,2,0,1,1,54,55,4,0,48,43,48,45,2,0,1,0.955555555555556,48,44,-61.9623030305537,-0.20029686253825,zh,read,write,阅读,写作,阅读写作,制作
写作.1,579.401166660047,575.234836745353,-0.444271992782014,-0.467575453973895,32.0409559507254,24.2156791804316,0.107366978536311,0.0767870146060886,54,61,4,2,48,49,48,49,2,0,1,1,54,61,4,2,48,45,48,49,2,0,1,0.918367346938776,48,49,-4.16632991469339,-0.0233034611918808,zh,reading,writing,阅读,写作,阅读写作,挑选
写作.1,579.401166660047,575.234836745353,-0.444271992782014,-0.467575453973895,32.0409559507254,24.2156791804316,0.107366978536311,0.0767870146060886,54,61,4,2,48,49,48,49,2,0,1,1,54,61,4,2,48,45,48,49,2,0,1,0.918367346938776,48,49,-4.16632991469339,-0.0233034611918808,zh,reading,writing,阅读,写作,阅读写作,制作
军火,662.086938777408,696.519744685241,-0.135858417844979,0.141820999109858,37.3605130185192,35.3423765479741,0.133711808173281,0.182405740195744,62,59,2,1,49,47,49,47,1,0,1,1,62,59,2,1,49,47,49,47,1,0,1,1,49,47,34.432805907833,0.277679416954837,zh,arsenal,armory,武器,军火,武器军火,保证
军用,529.971687491747,681.043458338841,-0.631936532016094,-0.00477197752833658,22.289495629822,46.845605824128,0.0743406975231297,0.162501826281763,60,59,5,4,48,48,48,49,0,1,1,0.979591836734694,61,60,4,3,37,47,48,50,0,0,0.770833333333333,0.94,48,48,151.071770847094,0.627164554487758,zh,civil,military,民用,军用,民用军用,海军
冠军,533.5140476097,533.891098047426,-0.536742086698306,-0.547433319072379,31.0444846251197,27.3341148220319,0.113389208529361,0.0881085624022543,56,67,0,0,42,51,43,52,0,0,0.976744186046512,0.980769230769231,55,67,1,0,42,52,42,52,1,0,1,1,42,51,0.377050437725075,-0.0106912323740732,zh,competition,championship,竞赛,冠军,竞赛冠军,爵士
冬天,489.672651163122,607.921488891108,-0.819789696280428,-0.429980377702675,9.57109861846233,55.4976645946417,0.0321097477697737,0.132505521580551,93,58,1,2,86,45,86,45,0,2,1,1,93,58,1,2,84,43,86,46,0,1,0.976744186046512,0.934782608695652,86,45,118.248837727986,0.389809318577753,zh,summer,winter,夏日,冬天,夏日冬天,工业
决心,590.269659585706,579.601886364345,-0.3614381544981,-0.414616065332019,47.5151989106524,27.0269309175124,0.180018620976266,0.0837543495611403,58,58,3,2,47,44,48,44,1,1,0.979166666666667,1,57,58,4,2,48,43,48,44,1,1,1,0.977272727272727,47,44,-10.6677732213606,-0.0531779108339191,zh,courage,determination,勇气,决心,勇气决心,野兽
冷静,541.438499994701,471.05694000587,-0.581890241373148,-0.801227424821854,14.7931875880071,14.494261245279,0.0558867398060758,0.0538837895156933,81,53,1,0,76,50,76,50,1,0,1,1,81,53,1,0,74,49,76,50,1,0,0.973684210526316,0.98,76,50,-70.3815599888313,-0.219337183448706,zh,quiet,calm,沉默,冷静,沉默冷静,承认
冻结,715.184700004078,701.502915253981,0.0351551907711036,-0.106219240494761,54.3076723455267,38.0088549223615,0.197679358117074,0.098143037338212,53,68,0,1,40,59,40,59,0,1,1,1,52,69,1,0,31,59,39,60,1,0,0.794871794871795,0.983333333333333,40,59,-13.6817847500976,-0.141374431265864,zh,melt,freeze,熔化,冻结,熔化冻结,财政
准备,538.112859983803,529.255800010411,-0.577049515871208,-0.542051440989421,22.8424767953896,31.1166446015553,0.0759728205252583,0.12067472431335,58,62,0,0,50,50,51,51,0,0,0.980392156862745,0.980392156862745,58,61,0,1,40,47,51,50,0,1,0.784313725490196,0.94,50,50,-8.85705997339278,0.0349980748817865,zh,ready,prepare,就绪,准备,就绪准备,画廊
准许,712.548919991681,750.719125006533,0.0169010296627682,0.347866442047194,51.623423614523,38.8714396212481,0.148617404117505,0.14176350886449,62,51,1,2,50,40,51,43,0,0,0.980392156862745,0.930232558139535,62,51,1,2,50,42,51,43,0,0,0.980392156862745,0.976744186046512,50,40,38.1702050148525,0.330965412384426,zh,allow,let,允许,准许,允许准许,小狗
