target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,nl_cue,nl_target,nl_word_combo
imponeren,770.720736842781,658.749999987411,0.493774903783149,0.0608184733478572,59.7532693839621,76.5912630666639,0.207051847661691,0.396944012605587,21,12,0,0,19,11,19,12,0,0,1,0.916666666666667,21,12,0,0,15,11,19,12,0,0,0.789473684210526,0.916666666666667,19,11,-111.97073685537,-0.432956430435292,nl,flatter,impress,vleien,imponeren,vleienimponeren
individueel,512.180000032764,604.94391668796,-0.686295036860608,-0.256135046562237,34.2265525007783,42.6443552102088,0.0927087663980573,0.116442271917447,10,12,0,0,9,12,9,12,0,0,1,1,10,12,0,0,9,12,9,12,0,0,1,1,9,12,92.7639166551961,0.430159990298371,nl,person,individual,persoon,individueel,persoonindividueel
infectie,565.962687490319,572.19363637353,-0.400674394737622,-0.361595175509063,53.1295823934354,64.9514267659822,0.185805370037001,0.284061897074747,16,12,0,0,16,11,16,11,0,0,1,1,16,12,0,0,16,11,16,11,0,0,1,1,16,11,6.23094888321066,0.0390792192285589,nl,virus,infection,virus,infectie,virusinfectie
informant,632.756250009698,646.560000002372,-0.0525072099416207,-0.140753628697892,50.3370356679475,96.2800510137744,0.205148849981517,0.342109912521077,20,7,0,0,16,5,18,6,0,0,0.888888888888889,0.833333333333333,20,7,0,0,18,6,18,6,0,0,1,1,16,5,13.8037499926741,-0.0882464187562716,nl,source,informant,bron,informant,broninformant
informatie,534.39657141931,584.662199992387,-0.495867429065904,-0.233976304585544,44.734830519678,27.2585137618267,0.118167757356304,0.164929126669758,8,12,1,0,7,10,7,10,0,0,1,1,8,12,1,0,7,9,7,10,0,0,1,0.9,7,10,50.2656285730767,0.26189112448036,nl,data,information,gegevens,informatie,gegevensinformatie
informeren,561.453266680978,515.650818217038,-0.504810312900966,-0.350364848707609,41.2085055755453,21.8229281551675,0.120578164703214,0.13357400036365,15,11,0,0,15,11,15,11,0,0,1,1,15,11,0,0,14,11,15,11,0,0,0.933333333333333,1,15,11,-45.8024484639404,0.154445464193358,nl,report,inform,rapporteren,informeren,rapportereninformeren
ingang,528.606642870415,472.711800036381,-0.594087332432673,-0.799472930601933,34.9394713239322,32.5187283151001,0.13462659918383,0.11471657679849,14,7,0,0,14,5,14,6,0,0,1,0.833333333333333,14,7,0,0,14,5,14,6,0,0,1,0.833333333333333,14,5,-55.894842834034,-0.20538559816926,nl,exit,entrance,uitgang,ingang,uitgangingang
inhoud,568.574684228639,580.501615361695,-0.4045872914604,-0.121904565840611,36.0471449511135,71.5051998973147,0.122831974994286,0.316421741204746,20,13,0,0,19,13,19,13,0,0,1,1,20,12,0,1,18,10,19,12,0,1,0.947368421052632,0.833333333333333,19,13,11.9269311330552,0.282682725619789,nl,contain,content,bevatten,inhoud,bevatteninhoud
injectie,559.729173895857,557.932000034535,-0.438072791358168,-0.532424333192169,20.9653451098651,34.9202299208136,0.0802163332511831,0.0586394820766917,27,6,0,0,23,5,23,6,0,0,1,0.833333333333333,27,6,0,0,20,5,23,6,0,0,0.869565217391304,0.833333333333333,23,5,-1.79717386132199,-0.0943515418340014,nl,dose,injection,dosis,injectie,dosisinjectie
inkomen,610.342166666515,577.996043479742,-0.246285742631049,-0.258582430796692,55.577558281187,39.6410606195546,0.227469904983414,0.194989355921447,19,24,0,0,18,23,18,24,0,0,1,0.958333333333333,19,24,0,0,18,22,18,24,0,0,1,0.916666666666667,18,23,-32.3461231867734,-0.0122966881656431,nl,profit,income,winst,inkomen,winstinkomen
insect,602.021000000759,512.618357175221,-0.177179332618361,-0.478838528504014,45.462880447912,29.0879344213837,0.211815966774674,0.0917332386529915,16,14,0,0,16,14,16,14,0,0,1,1,16,14,0,0,12,14,16,14,0,0,0.75,1,16,14,-89.4026428255378,-0.301659195885653,nl,spider,insect,spin,insect,spininsect
inspectie,560.363076919531,589.927375020063,-0.421694378629977,-0.288158535077858,66.3382669561227,42.1029280758849,0.185520441660091,0.169004727316742,14,16,1,0,13,16,13,16,1,0,1,1,15,16,0,0,13,16,14,16,0,0,0.928571428571429,1,13,16,29.5642981005318,0.133535843552119,nl,examination,inspection,examinatie,inspectie,examinatieinspectie
inspiratie,512.392055548249,585.547818164754,-0.672302554420045,-0.243950616616501,29.3059640300224,47.453170961281,0.104383096028998,0.200311868437613,19,11,0,0,18,11,18,11,0,0,1,1,19,11,0,0,18,11,18,11,0,0,1,1,18,11,73.155762616505,0.428351937803544,nl,inspire,inspiration,inspireren,inspiratie,inspirereninspiratie
instorten,560.432250002981,754.212499987346,-0.274213421361845,0.396056110962791,64.0424191696736,87.5838331702325,0.134014623559106,0.325073531047251,4,16,0,0,4,12,4,12,0,0,1,1,4,16,0,0,4,2,4,12,0,0,1,0.166666666666667,4,12,193.780249984365,0.670269532324636,nl,fall,collapse,val,instorten,valinstorten
instrument,525.584562489568,528.798700063245,-0.385761407154634,-0.43899768700405,35.617857318875,37.1465582118404,0.162048906094148,0.159366172607538,17,13,0,0,16,10,16,10,0,0,1,1,17,13,0,0,15,8,16,10,0,0,0.9375,0.8,16,10,3.21413757367668,-0.0532362798494164,nl,tool,instrument,hulpmiddel,instrument,hulpmiddelinstrument
intelligent,584.308888850646,557.386480007463,-0.399003977184175,-0.439547233566428,57.9078119797831,25.0448077137814,0.199969296626393,0.0850517534668258,11,26,0,0,9,25,9,26,0,0,1,0.961538461538462,11,26,0,0,9,26,9,26,0,0,1,1,9,25,-26.9224088431836,-0.0405432563822531,nl,smart,intelligent,slim,intelligent,slimintelligent
interessant,498.446230744428,615.361266666045,-0.540585641028693,-0.274170636498925,35.1576059849248,45.702339086725,0.115155298383477,0.148035982226914,16,15,0,0,13,15,15,15,0,0,0.866666666666667,1,16,15,0,0,14,15,15,15,0,0,0.933333333333333,1,13,15,116.915035921617,0.266415004529768,nl,exciting,interesting,spannend,interessant,spannendinteressant
intiem,604.898363675848,570.908000006114,-0.176373902296688,-0.397509247502945,52.0264082913667,34.9130732409699,0.187297768091035,0.122228259939478,11,20,1,0,11,19,11,19,0,0,1,1,11,20,1,0,11,19,11,19,0,0,1,1,11,19,-33.9903636697344,-0.221135345206257,nl,personal,intimate,persoonlijk,intiem,persoonlijkintiem
intuïtie,614.196956515865,686.19023074241,-0.149331505306096,0.114301098031366,44.0375525799346,33.1779211364899,0.138674462946965,0.18666960791712,25,13,0,1,23,13,25,13,0,1,0.92,1,25,13,0,1,25,12,25,13,0,1,1,0.923076923076923,23,13,71.9932742265452,0.263632603337462,nl,instinct,intuition,instinct,intuïtie,instinctintuïtie
investeren,613.555823523811,616.0410666615,-0.213638636244574,-0.230931167902741,132.445696366258,48.4606023738882,0.387818878874823,0.191068474328918,17,17,0,0,17,15,17,15,0,0,1,1,17,17,0,0,16,15,17,15,0,0,0.941176470588235,1,17,15,2.48524313768905,-0.0172925316581675,nl,finance,invest,financiëren,investeren,financiëreninvesteren
ironisch,525.016352939452,617.401375002726,-0.560703307856289,-0.107281778730911,23.5642566856833,29.4175616129526,0.100218399025152,0.121466304352594,18,16,1,0,17,16,17,16,1,0,1,1,18,16,1,0,17,16,17,16,1,0,1,1,17,16,92.385022063274,0.453421529125379,nl,irony,ironic,ironie,ironisch,ironieironisch
ja,563.493388858123,695.605000004277,-0.460518239746775,0.0281292986694298,44.9012067319734,132.385151497743,0.134351331170842,0.404990085965402,18,17,0,0,18,15,18,15,0,0,1,1,18,16,0,1,16,13,18,14,0,1,0.888888888888889,0.928571428571429,18,15,132.111611146155,0.488647538416204,nl,okay,yeah,oke,ja,okeja
jasje,592.07307140476,558.619444429224,-0.292515169505303,-0.458343848767966,43.5291705503511,62.4024079891144,0.098582048092159,0.184762697788918,14,10,0,0,14,9,14,10,0,0,1,0.9,14,10,0,0,14,10,14,10,0,0,1,1,14,9,-33.453626975535,-0.165828679262664,nl,shirt,jacket,shirt,jasje,shirtjasje
jong,443.305571424918,499.256428578788,-1.01419547980961,-0.552042171181242,32.8180543374114,28.0350566081849,0.13581651435633,0.134824011536427,15,14,0,1,14,14,14,14,0,0,1,1,15,14,0,1,13,14,14,14,0,0,0.928571428571429,1,14,14,55.9508571538694,0.462153308628368,nl,old,young,oud,jong,oudjong
jongen,531.571124988357,492.746499994897,-0.596789206313606,-0.649856855685349,57.8909106679837,35.3481419484761,0.161853626069645,0.108401338040317,24,22,0,1,24,22,24,22,0,1,1,1,24,22,0,1,24,22,24,22,0,1,1,1,24,22,-38.8246249934606,-0.0530676493717432,nl,girl,boy,meisje,jongen,meisjejongen
journalist,563.80762500038,678.414230752734,-0.431124815402341,0.0438700037774691,47.2334018644269,94.6033412274727,0.215209853420608,0.292264012640792,8,13,0,0,8,13,8,13,0,0,1,1,8,13,0,0,8,13,8,13,0,0,1,1,8,13,114.606605752355,0.47499481917981,nl,reporter,journalist,verslaggever,journalist,verslaggeverjournalist
juli,513.235307684804,626.811111085065,-0.687668098134448,-0.159581951945524,32.931418819943,38.5530828616008,0.113496718181844,0.131416647819799,14,11,0,0,13,9,13,9,0,0,1,1,14,11,0,0,12,9,13,9,0,0,0.923076923076923,1,13,9,113.575803400261,0.528086146188924,nl,june,july,juni,juli,junijuli
juliet,682.09650000735,1164.32583327672,0.0988241129060462,1.75598984043443,82.6839942603529,261.719228194499,0.218566466630867,0.825065892082931,21,15,1,0,16,6,20,14,1,0,0.8,0.428571428571429,22,15,0,0,14,14,21,14,0,0,0.666666666666667,1,16,6,482.229333269368,1.65716572752838,nl,romeo,juliet,romeo,juliet,romeojuliet
junior,506.949374993281,477.749999992398,-0.5107438373426,-0.765401024860385,31.7488886098819,18.2424778466017,0.0952680836883106,0.0609117074922575,9,15,0,0,8,15,8,15,0,0,1,1,9,15,0,0,8,14,8,15,0,0,1,0.933333333333333,8,15,-29.1993750008828,-0.254657187517785,nl,senior,junior,senior,junior,seniorjunior
jurk,526.833444425907,523.522666687544,-0.455687516413246,-0.58887022047574,39.0079747024798,62.1949437956437,0.192589123238817,0.230078086608228,18,7,1,0,18,6,18,6,1,0,1,1,18,7,1,0,16,6,18,6,1,0,0.888888888888889,1,18,6,-3.31077773836375,-0.133182704062494,nl,skirt,dress,rok,jurk,rokjurk
juweel,528.634500000459,544.539928552059,-0.45665292725372,-0.501968110908755,34.1580860621705,34.8721692464661,0.215512044644708,0.116158001744468,16,16,0,0,16,14,16,15,0,0,1,0.933333333333333,16,16,0,0,14,15,16,15,0,0,0.875,1,16,14,15.9054285516,-0.045315183655035,nl,diamond,jewel,diamant,juweel,diamantjuweel
kaars,512.17686664544,647.20318182308,-0.50746448286823,-0.00401276430036864,41.1435091179892,139.869385556337,0.170400695827548,0.542931875958253,15,14,1,0,15,11,15,11,0,0,1,1,15,14,1,0,13,10,15,11,0,0,0.866666666666667,0.909090909090909,15,11,135.026315177641,0.503451718567861,nl,lamp,candle,lamp,kaars,lampkaars
kaart,484.83899998893,580.804230786827,-0.655291154173416,-0.43150927820326,13.2726850263022,78.840400789533,0.0947987262728368,0.220864314151282,15,27,0,0,14,26,14,26,0,0,1,1,15,27,0,0,14,25,14,26,0,0,1,0.961538461538462,14,26,95.9652307978966,0.223781875970156,nl,compass,map,kompas,kaart,kompaskaart
kaas,455.321363638674,509.838294096894,-0.734941842604158,-0.682980037173647,19.1440205767006,31.7712209436836,0.11837786320584,0.124046864506395,12,19,1,0,11,17,11,17,1,0,1,1,12,19,1,0,11,17,11,17,1,0,1,1,11,17,54.5169304582199,0.0519618054305103,nl,bread,cheese,brood,kaas,broodkaas
kalkoen,552.768874977613,640.053764715087,-0.484184637564456,-0.191225940264624,26.2195636282306,87.0278357453902,0.105903982588696,0.267796174453914,8,17,0,1,8,17,8,17,0,1,1,1,8,17,0,1,8,15,8,17,0,1,1,0.88235294117647,8,17,87.2848897374735,0.292958697299831,nl,chicken,turkey,kip,kalkoen,kipkalkoen
kalm,499.510333331727,527.704099974972,-0.55354678780797,-0.537971610413453,28.4489143404489,27.1013978564983,0.145755554849993,0.0697343131335116,18,20,0,0,18,20,18,20,0,0,1,1,18,20,0,0,17,20,18,20,0,0,0.944444444444444,1,18,20,28.193766643245,0.0155751773945175,nl,quiet,calm,stil,kalm,stilkalm
kampioenschap,650.979750021601,612.628312505512,-0.0843765166649829,-0.119185009619321,44.5119473077996,80.0247773183333,0.20490153027809,0.254864810905316,8,18,0,0,8,16,8,16,0,0,1,1,8,18,0,0,8,16,8,16,0,0,1,1,8,16,-38.3514375160885,-0.0348084929543378,nl,competition,championship,competitie,kampioenschap,competitiekampioenschap
kanker,504.851071435551,459.966333322282,-0.662853480411374,-0.752378869555042,31.9785028371028,17.92512758437,0.0991859823822271,0.0814614960467164,15,23,0,0,14,21,15,21,0,0,0.933333333333333,1,15,23,0,0,13,20,15,21,0,0,0.866666666666667,0.952380952380952,14,21,-44.8847381132682,-0.0895253891436681,nl,tumor,cancer,tumor,kanker,tumorkanker
kantoor,492.564846160025,587.965555549974,-0.613574698279122,-0.000856921755446296,43.3580444973815,87.6781193968454,0.174786910174144,0.389201607129992,14,9,0,0,13,9,13,9,0,0,1,1,14,9,0,0,11,8,13,9,0,0,0.846153846153846,0.888888888888889,13,9,95.4007093899492,0.612717776523675,nl,desk,office,bureau,kantoor,bureaukantoor
kapel,735.993461531209,663.415499984296,0.278190380712561,0.278439368812362,125.593110154711,201.876305722579,0.509744697113297,1.00676621698636,16,8,0,0,13,6,14,7,0,0,0.928571428571429,0.857142857142857,15,8,1,0,11,7,14,7,0,0,0.785714285714286,1,13,6,-72.577961546913,0.000248988099800729,nl,church,chapel,kerk,kapel,kerkkapel
kapitalisme,790.614249995415,631.41318180865,0.18837771429764,0.0205554158686816,115.109497489744,25.8528225456193,0.210659152654987,0.102321069273544,9,25,0,0,8,22,8,24,0,0,1,0.916666666666667,9,25,0,0,4,14,8,24,0,0,0.5,0.583333333333333,8,22,-159.201068186765,-0.167822298428958,nl,anarchy,capitalism,anarchie,kapitalisme,anarchiekapitalisme
kapitein,583.13577776552,544.403153833114,-0.319773050787141,-0.500979246128845,39.9063091821353,30.1616062643563,0.132565882098217,0.109651419367603,9,28,0,1,9,26,9,26,0,1,1,1,9,28,0,1,9,26,9,26,0,1,1,1,9,26,-38.7326239324058,-0.181206195341705,nl,commander,captain,commandant,kapitein,commandantkapitein
kardinaal,626.072999986878,715.263583329374,-0.193502928344858,0.365847148239459,58.6855686864071,108.140876096965,0.206072753802059,0.493927963865486,9,15,0,0,5,12,7,14,0,0,0.714285714285714,0.857142857142857,9,15,0,0,7,14,7,14,0,0,1,1,5,12,89.1905833424962,0.559350076584317,nl,bishop,cardinal,bisschop,kardinaal,bisschopkardinaal
kartel,688.112999992457,810.720941164284,0.0977012531496713,0.749246276644415,57.6713519215943,64.2064651234385,0.285840159485994,0.229403645685055,12,21,0,0,12,17,12,19,0,0,1,0.894736842105263,12,21,0,0,11,19,12,19,0,0,0.916666666666667,1,12,17,122.607941171827,0.651545023494744,nl,mafia,cartel,maffia,kartel,maffiakartel
kast,425.758999997365,525.766846138592,-0.805238828518279,-0.622213589197878,20.2312938871241,29.7835934490623,0.0817054271993119,0.0958641320204871,15,13,0,0,14,13,15,13,0,0,0.933333333333333,1,15,13,0,0,13,12,15,13,0,0,0.866666666666667,0.923076923076923,14,13,100.007846141227,0.183025239320402,nl,cabinet,closet,kabinet,kast,kabinetkast
kasteel,583.733117697137,508.811583352217,-0.33990678695126,-0.644164121263378,97.1605065605093,53.4458894222943,0.318330807969972,0.126643882783611,18,12,0,0,17,12,18,12,0,0,0.944444444444444,1,18,12,0,0,17,12,18,12,0,0,0.944444444444444,1,17,12,-74.9215343449196,-0.304257334312118,nl,palace,castle,paleis,kasteel,paleiskasteel
kat,411.628833321175,481.382099981233,-0.977327778161827,-0.69738256563989,25.2035359955618,15.4137346552306,0.197290102288142,0.0993629576444103,7,12,0,0,6,10,6,11,0,0,1,0.909090909090909,7,12,0,0,5,7,6,11,0,0,0.833333333333333,0.636363636363636,6,10,69.7532666600578,0.279945212521937,nl,dog,cat,hond,kat,hondkat
katoen,593.570833332575,519.614636366303,-0.320306866461756,-0.563740051039865,66.0936035757743,38.6148532733563,0.204010800470728,0.162182691416474,12,11,0,0,12,11,12,11,0,0,1,1,12,11,0,0,11,11,12,11,0,0,0.916666666666667,1,12,11,-73.9561969662714,-0.24343318457811,nl,silk,cotton,zijde,katoen,zijdekatoen
kauwen,536.37890909932,561.57274999778,-0.447602151471585,-0.415045831585092,31.6461508629595,46.565957110311,0.102813430382965,0.152455586702766,12,18,1,0,11,16,11,16,0,0,1,1,12,18,1,0,9,15,11,16,0,0,0.818181818181818,0.9375,11,16,25.1938408984597,0.0325563198864927,nl,swallow,chew,slikken,kauwen,slikkenkauwen
keizer,478.402000002941,744.208111150361,-0.722621324213317,0.370951137540273,53.0632486642265,96.4201893678968,0.119098941391647,0.331864096015662,4,18,0,0,4,18,4,18,0,0,1,1,4,18,0,0,4,14,4,18,0,0,1,0.777777777777778,4,18,265.806111147419,1.09357246175359,nl,imperial,emperor,keizerlijk,keizer,keizerlijkkeizer
kennis,526.130333327087,616.647714255036,-0.575575500988362,-0.204396901111053,60.2076880769527,96.0411453007923,0.232460088545939,0.353420239989529,6,7,0,0,6,7,6,7,0,0,1,1,6,6,0,1,6,6,6,6,0,1,1,1,6,7,90.5173809279491,0.371178599877309,nl,experience,knowledge,ervaring,kennis,ervaringkennis
kiezer,594.084937507016,987.181999995934,-0.356334509377982,0.935119283200504,45.7929621258524,152.162418614189,0.160717586461697,0.426346233427164,17,15,0,0,16,14,16,15,0,0,1,0.933333333333333,17,15,0,0,15,10,16,15,0,0,0.9375,0.666666666666667,16,14,393.097062488918,1.29145379257849,nl,candidate,voter,kandidaat,kiezer,kandidaatkiezer
kind,486.586666667018,518.725777769327,-0.736726990570211,-0.649393032356911,67.1816026480489,36.6186886552857,0.180452431557846,0.132473975934638,10,24,0,0,9,18,9,19,0,0,1,0.947368421052632,10,24,0,0,9,19,9,19,0,0,1,1,9,18,32.1391111023086,0.0873339582133003,nl,baby,child,baby,kind,babykind
kindertijd,609.834666693233,472.621250003009,-0.375995647200958,-0.676151153976505,87.2898533209554,25.3810818473854,0.196063340463983,0.169962297969447,6,5,0,1,6,4,6,4,0,0,1,1,6,5,0,1,6,4,6,4,0,0,1,1,6,4,-137.213416690224,-0.300155506775548,nl,youth,childhood,jeugd,kindertijd,jeugdkindertijd
klassiek,666.390499929926,530.948176469546,0.1364508663895,-0.50303797259944,122.710856931796,35.387464576518,0.728615256803648,0.117952695066454,6,18,0,0,6,17,6,17,0,0,1,1,6,18,0,0,5,15,6,17,0,0,0.833333333333333,0.88235294117647,6,17,-135.44232346038,-0.639488838988941,nl,typical,classic,typisch,klassiek,typischklassiek
klein,629.738916681151,539.898000032181,-0.234437163266902,-0.36418016757689,57.7768139914071,64.5401722245546,0.18855144545807,0.361465198737417,13,10,0,0,12,10,12,10,0,0,1,1,13,10,0,0,5,8,12,10,0,0,0.416666666666667,0.8,12,10,-89.8409166489696,-0.129743004309988,nl,little,small,gering,klein,geringklein
kliniek,534.649769223998,497.075133339284,-0.442491553016577,-0.519507683938008,34.5413005409725,18.7207973486421,0.172672168173748,0.118770387178762,13,16,0,0,13,15,13,16,0,0,1,0.9375,13,16,0,0,13,13,13,16,0,0,1,0.8125,13,15,-37.5746358847135,-0.0770161309214308,nl,hospital,clinic,ziekenhuis,kliniek,ziekenhuiskliniek
klooster,517.19269998496,517.20216669311,-0.583024076837471,-0.418483333419815,19.4655659979926,30.2083234621307,0.0832276955292917,0.116660689400886,21,18,0,0,20,18,20,18,0,0,1,1,21,18,0,0,20,18,20,18,0,0,1,1,20,18,0.00946670815028483,0.164540743417656,nl,temple,monastery,tempel,klooster,tempelklooster
klooster.1,521.719714301387,600.083947340036,-0.501485258816312,-0.219853744206086,31.2824022084681,72.4031702409702,0.0991216479005242,0.302096367818851,14,22,0,2,14,19,14,20,0,0,1,0.95,14,23,0,1,14,20,14,20,0,0,1,1,14,19,78.364233038649,0.281631514610226,nl,orphanage,convent,weeshuis,klooster,weeshuisklooster
kneuzing,659.296500004971,826.439749955666,0.14432879440665,0.541435806834317,45.0621442608931,143.480077706685,0.259794119302712,0.458590262766851,15,8,0,0,12,4,14,7,0,0,0.857142857142857,0.571428571428571,15,8,0,0,12,7,14,7,0,0,0.857142857142857,1,12,4,167.143249950695,0.397107012427667,nl,scratch,bruise,kras,kneuzing,kraskneuzing
knie,549.142388906303,644.376666679835,-0.554975677269668,0.016299409167631,35.793823852846,51.1035661035975,0.0912001512548,0.215107111412549,18,13,0,0,18,12,18,13,0,0,1,0.923076923076923,18,13,0,0,18,2,18,13,0,0,1,0.153846153846154,18,12,95.2342777735322,0.5712750864373,nl,shoulder,knee,schouder,knie,schouderknie
knuffel,494.323823558564,490.304636347102,-0.539040273354276,-0.661281503456467,30.5378707704759,27.1752947651218,0.15265161923248,0.101075925566866,17,12,0,0,17,11,17,11,0,0,1,1,17,12,0,0,15,10,17,11,0,0,0.88235294117647,0.909090909090909,17,11,-4.01918721146166,-0.122241230102191,nl,kiss,hug,kus,knuffel,kusknuffel
koel,561.837722241193,651.672777770981,-0.466232418712244,-0.0834074565581718,48.6478613839954,79.0472183178283,0.152136054929515,0.226352223304279,19,18,0,0,18,18,18,18,0,0,1,1,19,18,0,0,18,9,18,18,0,0,1,0.5,18,18,89.835055529788,0.382824962154073,nl,warm,cool,warm,koel,warmkoel
koffer,839.038714258462,546.284714309802,0.684364187466276,-0.592104468382173,196.790290595602,94.1389905225265,0.834890965508706,0.26552196961899,9,15,0,1,7,14,8,14,0,0,0.875,1,9,15,0,1,1,13,8,14,0,0,0.125,0.928571428571429,7,14,-292.75399994866,-1.27646865584845,nl,briefcase,suitcase,aktentas,koffer,aktentaskoffer
koffie,521.766299981222,449.122750005001,-0.454135681318584,-0.862745581036544,40.7155916575141,11.9367125872512,0.17816005613421,0.0480118205795705,11,8,0,0,10,8,10,8,0,0,1,1,11,8,0,0,8,8,10,8,0,0,0.8,1,10,8,-72.6435499762214,-0.408609899717961,nl,cup,coffee,beker,koffie,bekerkoffie
