target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,ro_cue,ro_target,ro_word_combo,unrelated_ro_cue
bani,550.028061222302,588.753298244901,-0.703250533725913,-0.62104828464276,26.1169511315884,28.5847943373293,0.109829959965375,0.113856815486879,52,63,3,1,49,57,50,57,0,0,0.98,1,52,63,3,1,48,50,50,57,0,0,0.96,0.87719298245614,49,57,38.7252370225995,0.0822022490831538,ro,cash,money,numerar,bani,numerarbani,nor
bar,565.796249992989,619.899644365514,-0.654355428172595,-0.371436754476262,25.7313822972522,31.15070450699,0.0708162187739562,0.107001265112823,59,50,0,1,56,45,56,46,0,0,1,0.978260869565217,59,50,0,1,54,41,56,46,0,0,0.964285714285714,0.891304347826087,56,45,54.1033943725254,0.282918673696332,ro,club,bar,club,bar,clubbar,mintal
barbă,607.126711511596,652.020795919714,-0.596745033042304,-0.319359522567849,22.3523134274195,26.4167751394845,0.0599357678533472,0.112862840049207,59,52,3,0,52,49,53,49,1,0,0.981132075471698,1,59,52,3,0,52,49,53,49,1,0,0.981132075471698,1,52,49,44.8940844081177,0.277385510474455,ro,hair,beard,păr,barbă,părbarbă,examinare
barcă,578.710433967067,621.75965912544,-0.66975904989557,-0.496886119157804,18.6556403209031,35.5299126527186,0.0595905729334465,0.0801024327103409,57,51,1,2,53,44,54,46,0,0,0.981481481481482,0.956521739130435,57,51,1,2,53,45,54,46,0,0,0.981481481481482,0.978260869565217,53,44,43.0492251583735,0.172872930737765,ro,submarine,boat,submarin,barcă,submarinbarcă,într-un final
baseball,884.445117578418,799.637227301682,0.458462879128988,0.142869131141306,51.2743491726469,38.8456711385928,0.136759829396959,0.121657636151377,57,51,0,0,51,44,56,50,0,0,0.910714285714286,0.88,57,51,0,0,52,50,56,50,0,0,0.928571428571429,1,51,44,-84.8078902767364,-0.315593747987682,ro,stadium,baseball,stadion,baseball,stadionbaseball,înger
batalion,682.432388864718,799.68002039244,-0.345257202332225,0.178576964724001,36.7644613749155,36.3103517593846,0.125728112033544,0.125817682663284,61,53,2,2,54,49,54,50,1,0,1,0.98,60,53,3,2,49,49,54,50,1,0,0.907407407407407,0.98,54,49,117.247631527722,0.523834167056226,ro,regiment,battalion,regiment,batalion,regimentbatalion,scorţişoară
bate,607.310159996902,633.183891309146,-0.427214769512732,-0.429225032597129,35.9906412275788,32.7637678338928,0.129824037400948,0.0875043786655825,55,53,1,0,50,46,53,47,1,0,0.943396226415094,0.978723404255319,55,53,1,0,52,47,53,47,1,0,0.981132075471698,1,50,46,25.873731312244,-0.00201026308439667,ro,hit,strike,lovi,bate,lovibate,artist
batistă,746.066300006666,822.436461540117,-0.0906860478198275,0.147177445321695,42.5690417591991,62.5323416521338,0.130163877073646,0.206577146012487,58,61,1,2,50,52,52,54,0,0,0.961538461538462,0.962962962962963,58,62,1,1,49,44,52,54,0,0,0.942307692307692,0.814814814814815,50,52,76.3701615334505,0.237863493141522,ro,cloth,handkerchief,pânză,batistă,pânzăbatistă,ninja
batman,605.734875042482,775.015999973687,-0.51596819477835,0.132913284905694,31.8063731568431,46.2834312933892,0.0996017400385605,0.139983955905715,50,58,1,4,48,48,50,54,1,1,0.96,0.888888888888889,51,59,0,3,47,55,51,55,0,0,0.92156862745098,1,48,48,169.281124931205,0.648881479684044,ro,superman,batman,superman,batman,supermanbatman,metodă
beat,611.871791639655,610.593313725055,-0.482571733343993,-0.46357478496665,37.5370639963039,27.1931843105803,0.141357369359205,0.0947089760834054,53,57,3,1,48,51,48,51,0,0,1,1,53,57,3,1,45,46,48,51,0,0,0.9375,0.901960784313726,48,51,-1.27847791460033,0.0189969483773423,ro,sober,drunk,treaz,beat,treazbeat,ustensilă
bere,573.920795916507,589.440346957142,-0.614654443138064,-0.603649444012382,22.6938143272424,22.5367320865824,0.103247176831026,0.0774427245624938,54,52,1,3,50,49,51,49,0,2,0.980392156862745,1,54,52,1,3,51,48,51,49,0,2,1,0.979591836734694,49,49,15.5195510406346,0.0110049991256815,ro,drink,beer,băutură,bere,băuturăbere,situație
bijuterie,596.072079964507,675.427510168996,-0.509521982096131,-0.392584861883341,17.5328818767552,31.4520118972313,0.0571842999078545,0.0736985422650095,54,53,1,0,50,49,50,49,1,0,1,1,54,53,1,0,50,49,50,49,1,0,1,1,50,49,79.3554302044882,0.11693712021279,ro,diamond,jewel,diamant,bijuterie,diamantbijuterie,direct
biologic,653.326788463194,759.345937473139,-0.395071826716957,-0.0642029399068871,34.8988321806404,46.9801730221182,0.118366120084516,0.147167044993948,54,51,4,5,52,48,52,48,0,2,1,1,53,51,5,5,50,35,51,48,1,2,0.980392156862745,0.729166666666667,52,48,106.019149009946,0.33086888681007,ro,chemical,biological,chimic,biologic,chimicbiologic,washington
biologie,602.099104472921,603.305239125308,-0.626072983655843,-0.309833710232928,23.9889901539503,23.9126401538186,0.0786225804629973,0.0978204281903349,73,50,1,0,67,46,67,46,0,0,1,1,73,50,1,0,67,43,67,46,0,0,1,0.934782608695652,67,46,1.20613465238716,0.316239273422914,ro,chemistry,biology,chimie,biologie,chimiebiologie,sosi
birou,546.462269259833,559.510539981616,-0.735459259898708,-0.718631231283469,13.9851363152773,17.5161861001563,0.0617234824959623,0.0505205576014276,56,54,0,2,52,50,52,50,0,0,1,1,56,54,0,2,52,50,52,50,0,0,1,1,52,50,13.0482707217831,0.0168280286152389,ro,desk,office,masă de birou,birou,masă de biroubirou,concept
blând,601.771127263534,614.408727288642,-0.568501402413093,-0.493263799364802,41.227272759296,34.8769476259583,0.127202462654675,0.085490739447521,63,59,2,1,56,55,57,57,0,0,0.982456140350877,0.964912280701754,63,58,2,2,56,55,57,56,0,1,0.982456140350877,0.982142857142857,55,55,12.6376000251082,0.0752376030482905,ro,soft,gentle,moale,blând,moaleblând,limonadă
boală,535.611367353578,559.765176472005,-0.693028794434158,-0.679614080000989,17.8290294650213,22.4553344215267,0.0620056141082315,0.068466564772392,53,55,3,1,49,51,49,51,1,1,1,1,53,55,3,1,47,50,49,51,1,1,0.959183673469388,0.980392156862745,49,51,24.1538091184279,0.013414714433169,ro,flu,disease,gripă,boală,gripăboală,prost
bogat,589.688593227287,554.643734705686,-0.735291397143081,-0.751884181858764,25.3266803709767,23.261386266873,0.058395494816417,0.0723232494411624,65,53,5,2,59,49,59,49,1,1,1,1,65,50,5,5,58,46,59,47,1,3,0.983050847457627,0.978723404255319,59,49,-35.0448585216008,-0.0165927847156825,ro,poor,rich,sărac,bogat,săracbogat,declanșa
bogăție,594.865999973951,565.607109101159,-0.654413495780104,-0.587940968208643,26.5445313039839,16.8951071876968,0.0581869062325701,0.0617183745458628,53,62,0,0,48,55,48,55,0,0,1,1,53,62,0,0,48,48,48,55,0,0,1,0.872727272727273,48,55,-29.2588908727915,0.0664725275714612,ro,treasure,wealth,comoară,bogăție,comoarăbogăție,decan
boston,792.35534687666,1056.12664517959,0.039432659642512,1.18104118513904,49.4526034681511,96.0105090450385,0.14736261118374,0.380321703778193,55,59,2,3,49,31,53,55,1,0,0.924528301886792,0.563636363636364,54,60,3,2,40,55,53,55,1,0,0.754716981132076,1,49,31,263.771298302934,1.14160852549653,ro,washington,boston,washington,boston,washingtonboston,brusc
braţ,544.055859987348,637.060285726669,-0.689182542711568,-0.462393353107062,22.7054921569829,29.1974061062204,0.0699586881155506,0.081006957889371,53,53,2,2,50,49,50,50,1,0,1,0.98,53,53,2,2,50,49,50,50,1,0,1,0.98,50,49,93.0044257393216,0.226789189604506,ro,hand,arm,mână,braţ,mânăbraţ,special
broască țestoasă,907.715152539656,840.74922000217,0.477536325144327,0.263014016065917,64.2216367704997,29.3565756047011,0.192715257495995,0.0979178355375985,70,51,2,2,59,50,59,50,1,0,1,1,71,50,1,3,58,49,60,50,0,0,0.966666666666667,0.98,59,50,-66.9659325374861,-0.214522309078411,ro,snail,turtle,melc,broască țestoasă,melcbroască țestoasă,proces
brânză,535.747285718168,541.885058850879,-0.746463401518554,-0.627087349529228,14.9607524950392,18.5276489742823,0.0513635125216115,0.0688522412827378,64,54,0,1,56,51,57,52,0,0,0.982456140350877,0.980769230769231,64,54,0,1,56,51,57,52,0,0,0.982456140350877,0.980769230769231,56,51,6.13777313271146,0.119376051989327,ro,bread,cheese,pâine,brânză,pâinebrânză,eroare
bucată,569.20344443904,585.73497917465,-0.648885695560606,-0.582864318067399,28.3864228388677,32.9090690125242,0.0674543355205052,0.0756667910044396,63,54,7,1,54,48,55,49,4,1,0.981818181818182,0.979591836734694,64,53,6,2,55,47,56,48,3,2,0.982142857142857,0.979166666666667,54,48,16.5315347356093,0.0660213774932065,ro,fragment,piece,fragment,bucată,fragmentbucată,adolescență
bucurie,560.740500003114,590.903333320478,-0.641867253499231,-0.658151321911511,23.6717836420673,26.8956153097383,0.10193679612823,0.0766745330367787,53,68,2,2,52,60,52,60,1,0,1,1,53,67,2,3,51,58,52,59,1,1,0.980769230769231,0.983050847457627,52,60,30.162833317364,-0.0162840684122805,ro,pleasure,joy,plăcere,bucurie,plăcerebucurie,vânzător
bucătar,606.756459989939,617.133181826845,-0.516539997857477,-0.5658868717589,28.5050137380464,30.2058696974333,0.0771545449705494,0.0964372829132675,52,61,0,1,50,55,50,55,0,1,1,1,52,61,0,1,48,54,50,55,0,1,0.96,0.981818181818182,50,55,10.3767218369057,-0.0493468739014236,ro,cook,chef,găti,bucătar,gătibucătar,zgomot
bumbac,617.649031253559,672.765208328011,-0.531699561098847,-0.288418271203443,22.62339690962,32.0246161032606,0.0591622231522461,0.0947291104707581,68,50,2,1,64,49,65,49,1,0,0.984615384615385,1,69,49,1,2,64,48,66,48,0,1,0.96969696969697,1,64,48,55.1161770744519,0.243281289895404,ro,silk,cotton,mătase,bumbac,mătasebumbac,răzbunare
bunică,560.441120031036,571.941836725056,-0.758806559869357,-0.614086953475198,17.9096162073026,22.0933157985252,0.0468678303100122,0.0755857641066762,54,54,1,1,50,49,51,49,0,0,0.980392156862745,1,54,54,1,1,47,49,51,49,0,0,0.92156862745098,1,50,49,11.5007166940195,0.144719606394159,ro,grandfather,grandmother,bunic,bunică,bunicbunică,atractiv
băiat,525.027510628882,550.973413086182,-0.844146732937647,-0.779071432518126,30.242218877541,22.0587992502842,0.101962799284106,0.0563048859085321,52,54,0,4,47,46,47,46,0,1,1,1,52,54,0,4,45,45,47,46,0,1,0.957446808510638,0.978260869565217,47,46,25.9459024572996,0.06507530041952,ro,girl,boy,fată,băiat,fatăbăiat,incomod
bătălie,661.252237286437,577.793444438208,-0.430996795291465,-0.669171918441501,35.1366193767365,21.9245494292309,0.110535023839521,0.0546948688879886,62,59,1,1,59,54,60,55,0,0,0.983333333333333,0.981818181818182,62,59,1,1,60,55,60,55,0,0,1,1,59,54,-83.4587928482289,-0.238175123150036,ro,war,battle,război,bătălie,războibătălie,echipaj
cadavru,594.638437518672,641.060484354316,-0.558107918486061,-0.437267593132614,35.7167189060617,21.1136526214441,0.0901081520822809,0.0671069961122733,51,69,0,1,48,64,50,65,0,0,0.96,0.984615384615385,51,69,0,1,48,64,50,65,0,0,0.96,0.984615384615385,48,64,46.4220468356443,0.120840325353447,ro,body,corpse,corp,cadavru,corpcadavru,opinie
cadou,556.706063830843,537.424638214614,-0.679382520375688,-0.675758180326223,25.5220124923397,19.9209187359602,0.0817894025360724,0.077522902031389,52,50,3,3,47,47,48,47,1,0,0.979166666666667,1,52,50,3,3,48,47,48,47,1,0,1,1,47,47,-19.2814256162289,0.0036243400494651,ro,compliment,gift,compliment,cadou,complimentcadou,afară
cafea,529.477533335484,501.58427275415,-0.778592479559403,-0.84783064164914,18.0971348092436,15.542422570515,0.0433283491693372,0.057268789578262,51,50,1,0,45,44,46,44,0,0,0.978260869565217,1,50,50,2,0,44,44,46,44,0,0,0.956521739130435,1,45,44,-27.8932605813347,-0.0692381620897363,ro,cup,coffee,ceașcă,cafea,ceașcăcafea,putere
cal,561.375325552698,596.808204082946,-0.719121122641273,-0.533862390869952,23.1236238993852,16.844541588683,0.0643278994086612,0.0639643979757267,51,57,0,4,43,49,43,50,0,0,1,0.98,51,56,0,5,43,48,43,49,0,1,1,0.979591836734694,43,49,35.4328785302481,0.185258731771321,ro,donkey,horse,măgar,cal,măgarcal,reţea
calculare,668.604901955433,610.988211500599,-0.42282403307497,-0.390190214688371,41.2722599712905,28.5046752522304,0.103746740254444,0.108613857471706,54,54,0,2,51,52,51,54,0,2,1,0.962962962962963,54,54,0,2,49,54,51,54,0,2,0.96078431372549,1,51,52,-57.6166904548332,0.0326338183865996,ro,count,calculate,numărare,calculare,numărarecalculare,gripă
calculator,610.456428617037,566.279235274889,-0.465299627973369,-0.623870613309375,40.8202112209677,18.5008732597926,0.129063708678098,0.0525752259294677,53,58,2,1,49,51,49,52,0,0,1,0.980769230769231,53,58,2,1,44,52,49,52,0,0,0.897959183673469,1,49,51,-44.1771933421481,-0.158570985336005,ro,software,computer,software,calculator,softwarecalculator,întotdeauna
cale,637.402507041698,661.442399987827,-0.43320036884088,-0.366855563618888,27.0562264966693,26.1434422864171,0.0978908653438986,0.0782479302345456,76,56,5,2,71,50,71,53,2,0,1,0.943396226415094,78,55,3,3,69,45,73,52,0,1,0.945205479452055,0.865384615384615,71,50,24.0398929461288,0.0663448052219918,ro,route,path,traseu,cale,traseucale,lasagna
calitate,648.098529431452,604.089276536252,-0.365275938510664,-0.520912722016352,31.1812107602597,37.8183200879698,0.0840294172240097,0.0843430691844713,55,51,3,0,51,47,51,48,0,0,1,0.979166666666667,55,51,3,0,50,48,51,48,0,0,0.980392156862745,1,51,47,-44.0092528952003,-0.155636783505688,ro,quantity,quality,cantitate,calitate,cantitatecalitate,financiar
calm,556.182827598958,581.840422231585,-0.723736860956959,-0.565365156961976,23.5461817427698,22.327783666222,0.0648934807905127,0.0730346629061701,66,50,1,1,59,45,59,45,1,0,1,1,67,50,0,1,59,44,60,45,0,0,0.983333333333333,0.977777777777778,58,45,25.6575946326267,0.158371703994983,ro,quiet,calm,liniște,calm,liniștecalm,frecvență
camion,635.724599997734,631.054529386477,-0.439199203921879,-0.466334815492279,37.1546713524762,22.8554601366434,0.099713862443014,0.0694405039369883,53,59,4,3,50,51,50,51,1,0,1,1,53,59,4,3,35,51,50,51,1,0,0.7,1,50,51,-4.67007061125628,-0.0271356115704007,ro,jeep,truck,jeep,camion,jeepcamion,lacrimă
camping,743.23838983808,784.099312546502,-0.199568580931544,0.0845222358530619,38.3841661735799,50.2439395188843,0.110877690557755,0.13917865490211,69,54,0,1,59,48,62,52,0,0,0.951612903225806,0.923076923076923,69,53,0,2,60,51,62,51,0,1,0.967741935483871,1,59,48,40.860922708422,0.284090816784606,ro,picnic,camping,picnic,camping,picniccamping,majoritate
