target_word_unique,avgRT_related,avgRT_unrelated,avgZ_RT_related,avgZ_RT_unrelated,seRT_related,seRT_unrelated,seZ_RT_related,seZ_RT_unrelated,target_answeredN_related,target_answeredN_unrelated,target_timeoutN_related,target_timeoutN_unrelated,target_correct_keep_related,target_correct_keep_unrelated,target_answeredN_keep_related,target_answeredN_keep_unrelated,target_timeoutN_keep_related,target_timeoutN_keep_unrelated,target_prop_correct_keep_related,target_prop_correct_keep_unrelated,cue_answeredN_related,cue_answeredN_unrelated,cue_timeoutN_related,cue_timeoutN_unrelated,cue_correct_keep_related,cue_correct_keep_unrelated,cue_answeredN_keep_related,cue_answeredN_keep_unrelated,cue_timeoutN_keep_related,cue_timeoutN_keep_unrelated,cue_prop_correct_keep_related,cue_prop_correct_keep_unrelated,target_sample_keep_related,target_sample_keep_unrelated,avgRT_prime,avgZ_prime,language,en_cue,en_target,zh_hk_cue,zh_hk_target,zh_hk_word_combo
憲法,784.639222222879,687.586384616703,0.163193726049791,-0.147031972127589,140.136432036973,91.5776229472554,0.275370403493942,0.260143203443654,17,21,0,3,9,13,13,16,0,1,0.692307692307692,0.8125,17,22,0,2,11,16,13,17,0,0,0.846153846153846,0.941176470588235,9,13,-97.0528376061762,-0.31022569817738,zh_hk,law,constitution,法律,憲法,法律憲法
懷孕,517.450799997558,645.526142856796,-0.617765403470303,-0.158947575975362,96.3249918572207,69.4036202738651,0.319764001578705,0.296580453234337,6,16,0,0,5,14,5,14,0,0,1,1,6,16,0,0,5,14,5,14,0,0,1,1,5,14,128.075342859238,0.458817827494941,zh_hk,birth,pregnancy,誕生,懷孕,誕生懷孕
懷疑,562.59900001196,559.085833334391,-0.660653793776343,-0.545569841745143,47.4568728710617,36.8762355223844,0.127160002427872,0.121411721943022,17,15,1,0,14,12,14,12,0,0,1,1,17,15,1,0,14,11,14,12,0,0,1,0.916666666666667,14,12,-3.51316667756976,0.1150839520312,zh_hk,doubt,suspect,疑問,懷疑,疑問懷疑
戀人,683.055909099926,522.559142856884,-0.0884402068172527,-0.471820088661762,73.8282711110361,28.8680520038978,0.278024734507945,0.138926486383312,17,10,0,0,11,7,11,7,0,0,1,1,17,9,0,1,10,7,11,7,0,0,0.909090909090909,1,11,7,-160.496766243042,-0.383379881844509,zh_hk,mistress,lover,情婦,戀人,情婦戀人
成份,517.049727277243,524.161642861029,-0.704134493930872,-0.668503157948798,41.7304247933433,29.3557069187818,0.127862571565832,0.115592269017805,14,17,0,0,11,14,11,14,0,0,1,1,14,17,0,0,11,14,11,14,0,0,1,1,11,14,7.11191558378562,0.0356313359820735,zh_hk,factor,element,因素,成份,因素成份
成功,493.408562495213,636.467571430407,-0.826176726083026,-0.115161128260534,37.4878782225222,66.8022050214881,0.144966552851196,0.227002505751605,18,19,1,0,16,14,16,15,1,0,1,0.933333333333333,18,19,1,0,16,9,16,15,1,0,1,0.6,16,14,143.059008935194,0.711015597822491,zh_hk,manage,succeed,管理,成功,管理成功
成效,702.009624977399,654.327625001049,-0.157670470175858,-0.176606404742801,193.537877875344,93.9849133794975,0.558291511505486,0.30430250401533,10,19,0,1,8,16,8,17,0,0,1,0.941176470588235,10,19,0,1,8,17,8,17,0,0,1,1,8,16,-47.6819999763502,-0.0189359345669439,zh_hk,result,outcome,結果,成效,結果成效
或許,521.297636368619,731.914749996456,-0.681940848932023,-0.199490803125756,23.0032451772838,83.9384637107114,0.0592065037179124,0.165241283420083,23,16,0,0,22,12,22,12,0,0,1,1,23,16,0,0,22,12,22,12,0,0,1,1,22,12,210.617113627837,0.482450045806268,zh_hk,probability,likely,可能性,或許,可能性或許
戰場,692.185124999869,496.766428580569,-0.256748015781227,-0.716763092973919,86.6039780333015,18.1206027872119,0.256874038608086,0.0753674763115775,19,25,0,1,16,21,17,21,0,0,0.941176470588235,1,19,25,0,1,13,20,17,21,0,0,0.764705882352941,0.952380952380952,16,21,-195.4186964193,-0.460015077192693,zh_hk,arena,battlefield,擂台,戰場,擂台戰場
戰士,606.509785801816,742.570000002426,-0.266799062108184,-0.137294188024397,76.6663225338861,186.631370829233,0.261362349861086,0.403811540330096,17,12,0,0,14,9,14,9,0,0,1,1,17,12,0,0,14,9,14,9,0,0,1,1,14,9,136.060214200609,0.129504874083787,zh_hk,champion,fighter,冠軍,戰士,冠軍戰士
戰士.1,478.296076923945,682.141749996003,-0.793474717995104,-0.187034129441036,17.0216859224459,103.17785493591,0.0760950018761835,0.352797155468255,17,14,0,0,13,12,13,12,0,0,1,1,17,14,0,0,12,12,13,12,0,0,0.923076923076923,1,13,12,203.845673072058,0.606440588554069,zh_hk,soldier,warrior,軍人,戰士,軍人戰士
戰略,646.825222223295,596.905052632841,-0.243108436337316,-0.33910081356612,55.8970957793461,52.9906035699957,0.133071800247035,0.174294547664163,22,22,1,2,18,19,18,19,0,0,1,1,22,22,1,2,18,18,18,19,0,0,1,0.947368421052632,18,19,-49.9201695904544,-0.0959923772288039,zh_hk,plan,strategy,計劃,戰略,計劃戰略
戰鬥,592.459124998259,574.24991667009,-0.346589453122259,-0.415916223865917,89.5835014281647,34.4179490988091,0.41648966376631,0.147462309080807,9,18,1,0,8,12,8,12,0,0,1,1,9,18,1,0,8,11,8,12,0,0,1,0.916666666666667,8,12,-18.2092083281693,-0.069326770743658,zh_hk,war,battle,戰爭,戰鬥,戰爭戰鬥
手巾,594.345888890022,617.971749999924,-0.354066222303932,-0.332580122632316,64.606380898818,69.9272067768769,0.259844106674499,0.385343878047214,10,13,0,0,9,8,9,8,0,0,1,1,9,13,1,0,5,7,8,8,1,0,0.625,0.875,9,8,23.6258611099022,0.021486099671616,zh_hk,cloth,handkerchief,布匹,手巾,布匹手巾
手術,517.815499998473,536.881222232526,-0.632515377278138,-0.631799025676135,67.5781285828392,20.2574712303555,0.192326684581624,0.0645485770756129,9,21,0,1,8,18,8,18,0,0,1,1,9,22,0,0,7,15,8,18,0,0,0.875,0.833333333333333,8,18,19.0657222340535,0.000716351602003118,zh_hk,operate,surgery,開刀,手術,開刀手術
打動,709.839399995984,760.807428569741,-0.0206096186686551,0.129246324122265,74.6132190155143,58.553605431906,0.30652338918079,0.20222861875576,14,9,1,0,10,7,11,8,0,0,0.909090909090909,0.875,14,9,1,0,10,8,11,8,0,0,0.909090909090909,1,10,7,50.9680285737575,0.14985594279092,zh_hk,flatter,impress,吹捧,打動,吹捧打動
打敗,559.638999997218,562.16205882348,-0.527155584307527,-0.57048346883194,30.9896459231039,44.969894605442,0.150548134177096,0.105534757402686,14,20,0,0,9,17,10,17,0,0,0.9,1,14,20,0,0,10,17,10,17,0,0,1,1,9,17,2.52305882626217,-0.0433278845244126,zh_hk,victory,defeat,勝利,打敗,勝利打敗
打架,462.756714312725,581.754818193903,-0.954825133176614,-0.402171063447511,17.5914201540374,80.2555735661617,0.0672345656893025,0.255108646996765,10,13,0,0,7,11,7,11,0,0,1,1,10,13,0,0,6,11,7,11,0,0,0.857142857142857,1,7,11,118.998103881177,0.552654069729103,zh_hk,combat,fight,戰鬥,打架,戰鬥打架
打破,533.145916661105,597.4249090859,-0.621220558313733,-0.391015641095008,36.5241437456887,55.9591659313329,0.107607834623342,0.150449169621657,14,13,0,1,12,11,12,11,0,0,1,1,14,13,0,1,11,10,12,11,0,0,0.916666666666667,0.909090909090909,12,11,64.2789924247954,0.230204917218725,zh_hk,smash,break,粉碎,打破,粉碎打破
批准,573.826181818055,546.112375018391,-0.501582062138558,-0.705714360891303,79.1558160043112,28.1836534398543,0.210552344124586,0.0616381368206548,12,13,0,2,11,8,11,8,0,0,1,1,12,13,0,2,11,7,11,8,0,0,1,0.875,11,8,-27.713806799664,-0.204132298752745,zh_hk,permission,approval,允許,批准,允許批准
承諾,625.433142876689,621.659999999902,-0.472948032421534,-0.319609395789021,73.2658224696601,54.5639221591565,0.162294196669608,0.178587513769477,7,14,0,2,7,12,7,12,0,0,1,1,7,14,0,2,7,8,7,12,0,0,1,0.666666666666667,7,12,-3.77314287678735,0.153338636632512,zh_hk,guarantee,promise,保證,承諾,保證承諾
技術,507.698863637988,614.018500000502,-0.738806307116467,-0.373455545445215,20.3577137506528,73.6529487772908,0.0628604506679059,0.2015810248777,26,16,0,0,22,14,22,15,0,0,1,0.933333333333333,26,16,0,0,22,13,22,15,0,0,1,0.866666666666667,22,14,106.319636362515,0.365350761671251,zh_hk,method,technique,方法,技術,方法技術
抑鬱,547.594666666019,586.273777787334,-0.514954133629483,-0.326072975818583,35.3368178217343,33.7539275505684,0.0927546013608338,0.186307785353289,16,13,0,0,12,9,13,9,0,0,0.923076923076923,1,16,13,0,0,12,7,13,9,0,0,0.923076923076923,0.777777777777778,12,9,38.6791111213154,0.188881157810899,zh_hk,stress,depression,壓力,抑鬱,壓力抑鬱
投票,452.483111123593,594.406333336308,-0.928068287379433,-0.273917334348374,32.766438102541,53.6417399267701,0.0897299162329091,0.224385260884878,9,15,0,1,9,15,9,15,0,0,1,1,9,15,0,1,9,14,9,15,0,0,1,0.933333333333333,9,15,141.923222212715,0.654150953031059,zh_hk,majority,vote,多數,投票,多數投票
投資,575.960882354848,579.503999998828,-0.662781165500904,-0.557031023788148,42.2614568231038,38.5776538015928,0.102355578307609,0.119377742902574,19,16,2,0,17,12,17,12,0,0,1,1,20,16,1,0,17,12,17,12,0,0,1,1,17,12,3.54311764398028,0.105750141712756,zh_hk,finance,invest,金融,投資,金融投資
投資者,552.239142863609,541.016099999548,-0.565739512741354,-0.548493605878566,44.5833438619409,30.5658271310311,0.129905131108969,0.0425402739134763,24,18,0,2,21,10,21,10,0,0,1,1,24,18,0,2,20,10,21,10,0,0,0.952380952380952,1,21,10,-11.2230428640612,0.0172459068627882,zh_hk,banker,investor,銀行家,投資者,銀行家投資者
抵抗,580.241647076008,596.552000000743,-0.458116520864664,-0.520709249425703,44.4127927360272,104.637256620808,0.178067878225709,0.180302424665011,21,6,0,0,17,3,17,3,0,0,1,1,21,6,0,0,17,3,17,3,0,0,1,1,17,3,16.3103529247353,-0.0625927285610395,zh_hk,resistance,resist,阻力,抵抗,阻力抵抗
抽查,619.538833330893,695.613727272277,-0.367990508756402,-0.00805738336748445,36.8923290209037,80.6725224262964,0.115264901742937,0.282019826342664,28,12,1,1,24,11,24,11,0,0,1,1,29,12,0,1,20,10,24,11,0,0,0.833333333333333,0.909090909090909,24,11,76.0748939413833,0.359933125388918,zh_hk,examination,inspection,檢驗,抽查,檢驗抽查
拇指,586.889769256509,645.013363637138,-0.324934310028175,-0.209573722321163,37.4704992179637,59.5580843300553,0.152312391026629,0.175952699250646,14,13,0,0,13,11,14,11,0,0,0.928571428571429,1,14,13,0,0,14,11,14,11,0,0,1,1,13,11,58.1235943806296,0.115360587707012,zh_hk,finger,thumb,手指,拇指,手指拇指
拉出,527.610499999193,894.399499991938,-0.570281191314161,0.810561177602522,34.1163724803092,170.736188527884,0.143984472706202,0.730079142029267,18,12,1,0,16,6,17,8,0,0,0.941176470588235,0.75,18,12,1,0,16,8,17,8,0,0,0.941176470588235,1,16,6,366.788999992745,1.38084236891668,zh_hk,push,pull,推開,拉出,推開拉出
拐帶,874.519833332448,754.931600016664,0.676328106829289,0.23037601334103,56.6753908024922,72.9799016051074,0.198405812283366,0.411714364115104,26,17,1,0,18,10,21,15,0,0,0.857142857142857,0.666666666666667,25,17,2,0,20,14,20,15,1,0,1,0.933333333333333,18,10,-119.588233315785,-0.445952093488259,zh_hk,kidnap,abduct,綁架,拐帶,綁架拐帶
招供,806.640666672436,744.060666674282,0.170910567934489,-0.144570111302462,79.692882001008,84.3010478675987,0.340016447018603,0.265391738406247,8,11,2,0,6,9,7,9,0,0,0.857142857142857,1,8,11,2,0,7,9,7,9,0,0,1,1,6,9,-62.5799999981543,-0.315480679236951,zh_hk,admit,confess,承認,招供,承認招供
拯救,597.0045454697,533.692399998859,-0.510520281293778,-0.577725584010127,37.8534999196394,26.9721744970582,0.123803370471945,0.055963978661918,15,6,1,0,11,5,11,5,0,0,1,1,15,6,1,0,11,5,11,5,0,0,1,1,11,5,-63.3121454708404,-0.0672053027163484,zh_hk,rescue,save,救援,拯救,救援拯救
指控,715.014909135866,670.393692307852,-0.0643789343487381,-0.0159948606797034,61.0242324293305,78.1540193847499,0.158924541973043,0.320203976992521,12,15,0,1,11,13,11,13,0,0,1,1,12,15,0,1,11,13,11,13,0,0,1,1,11,13,-44.6212168280138,0.0483840736690347,zh_hk,complaint,accusation,抱怨,指控,抱怨指控
指紋,548.51384209823,574.564571429743,-0.610031317958583,-0.502614814498267,26.1513269452981,32.0084491652893,0.0608190073152802,0.0787645802758267,25,24,1,0,19,21,19,21,0,0,1,1,25,24,1,0,19,20,19,21,0,0,1,0.952380952380952,19,21,26.050729331513,0.107416503460317,zh_hk,dna,fingerprint,基因,指紋,基因指紋
按下,487.049333333421,651.592428567295,-0.753661114731728,-0.111163503024763,44.3470475271136,46.6243049180828,0.115271258241072,0.142858215061218,10,17,0,0,6,14,6,14,0,0,1,1,10,17,0,0,6,13,6,14,0,0,1,0.928571428571429,6,14,164.543095233874,0.642497611706965,zh_hk,button,press,按鈕,按下,按鈕按下
按摩,443.815375000064,631.246500014279,-0.850902081218078,-0.315165741085992,34.5448922915867,67.6883574571176,0.129167379223157,0.164164861445084,11,14,0,0,8,12,8,12,0,0,1,1,11,14,0,0,8,12,8,12,0,0,1,1,8,12,187.431125014215,0.535736340132086,zh_hk,yoga,massage,瑜伽,按摩,瑜伽按摩
挑戰,552.683571422647,575.266400008438,-0.547575984058403,-0.473565466699458,81.8513818096684,41.6339949859057,0.25224291318706,0.125393847186376,9,23,0,1,7,21,7,21,0,0,1,1,9,23,0,1,7,21,7,21,0,0,1,1,7,20,22.5828285857905,0.0740105173589446,zh_hk,obstacle,challenge,障礙,挑戰,障礙挑戰
挑選,709.31513333224,556.656200001917,-0.0749487487912988,-0.509565076030521,125.85564361906,34.6861515414469,0.298469887458358,0.0724707432800005,16,18,0,0,15,15,15,15,0,0,1,1,16,18,0,0,15,14,15,15,0,0,1,0.933333333333333,15,15,-152.658933330323,-0.434616327239222,zh_hk,choose,select,選擇,挑選,選擇挑選
捐款,536.46471428961,500.160500002971,-0.623545989551057,-0.73496619938459,51.5535623771559,38.4943560013865,0.155885250273697,0.0632256819844842,16,9,1,1,14,6,14,6,0,0,1,1,16,9,1,1,14,6,14,6,0,0,1,1,14,6,-36.3042142866386,-0.111420209833533,zh_hk,charity,donation,慈善機構,捐款,慈善機構捐款
捕捉,629.398909088782,721.80899999906,-0.374099926384726,-0.0651479789111353,48.0731940516137,93.7298192426066,0.0953123503181262,0.278003092852002,15,15,1,1,11,10,12,12,1,0,0.916666666666667,0.833333333333333,14,15,2,1,6,8,11,12,2,0,0.545454545454545,0.666666666666667,11,10,92.4100909102776,0.308951947473591,zh_hk,grab,catch,揸實,捕捉,揸實捕捉
捕獵者,588.779357142435,622.2740000042,-0.435349271285322,-0.016187652553882,26.0555260779287,98.0587852187228,0.0697617870045034,0.303328912024734,16,12,0,1,14,7,14,7,0,0,1,1,16,12,0,1,13,5,14,7,0,0,0.928571428571429,0.714285714285714,14,7,33.4946428617656,0.41916161873144,zh_hk,prey,predator,獵物,捕獵者,獵物捕獵者
採集,659.529666670572,657.504124997096,0.09947582201478,-0.162399659023431,53.2937270533981,70.9498170820898,0.326198085137708,0.224777110592663,12,9,0,1,9,8,10,9,0,0,0.9,0.888888888888889,12,9,0,1,10,9,10,9,0,0,1,1,9,8,-2.02554167347625,-0.261875481038211,zh_hk,collect,gather,收藏,採集,收藏採集
探測,609.82550000875,697.550736840407,-0.111082082302181,-0.20534613042491,40.7586487250566,75.4189504382653,0.224089383176548,0.17675322855618,20,21,0,1,20,19,20,19,0,0,1,1,20,21,0,1,19,18,20,19,0,0,0.95,0.947368421052632,20,19,87.7252368316565,-0.0942640481227296,zh_hk,capsule,probe,太空艙,探測,太空艙探測
接受,482.990799997016,473.39720000549,-0.773490251046378,-0.888034916794634,22.0206632515293,24.0891196787237,0.049805270586469,0.0821473510360582,13,10,0,0,10,10,10,10,0,0,1,1,12,10,1,0,10,10,10,10,0,0,1,1,10,10,-9.5935999915265,-0.114544665748256,zh_hk,refuse,accept,拒絕,接受,拒絕接受
描述,580.34776923737,487.368249999385,-0.433737488424806,-0.80373117436922,54.5993067614303,35.2658422541753,0.203091392436947,0.132984615009078,14,12,0,1,13,8,13,9,0,0,1,0.888888888888889,13,12,1,1,13,9,13,9,0,0,1,1,13,8,-92.9795192379847,-0.369993685944414,zh_hk,profile,description,輪廓,描述,輪廓描述
提供,707.967888877794,580.990800004153,-0.0235467110303345,-0.50457389683379,72.0648133338158,64.1702886105362,0.219342889529481,0.215422803484822,21,11,1,0,18,10,18,11,0,0,1,0.909090909090909,22,11,0,0,10,11,18,11,0,0,0.555555555555556,1,18,10,-126.977088873641,-0.481027185803455,zh_hk,enable,provide,使能夠,提供,使能夠提供
搶劫,546.926250023847,683.041307692629,-0.693439357640598,-0.27295828339048,38.7776253221577,47.2545626319379,0.0865547211590999,0.139389700176969,10,17,0,1,8,14,9,14,0,0,0.888888888888889,1,10,17,0,1,8,12,9,14,0,0,0.888888888888889,0.857142857142857,8,13,136.115057668781,0.420481074250118,zh_hk,steal,rob,偷竊,搶劫,偷竊搶劫
搶劫.1,606.016153856418,542.812250143033,-0.485426940342422,-0.584780217227813,70.9159652121787,37.9332657201789,0.154973300397692,0.111494824620785,15,9,1,0,13,8,13,8,0,0,1,1,15,9,1,0,9,8,13,8,0,0,0.692307692307692,1,13,8,-63.2039037133846,-0.0993532768853913,zh_hk,theft,robbery,盜竊,搶劫,盜竊搶劫
撞擊,674.675555556553,628.647076924007,-0.332202358303256,-0.321973815859191,114.431998068869,63.8852135135814,0.208378569248739,0.212047143426217,13,15,0,0,9,13,9,13,0,0,1,1,13,15,0,0,6,13,9,13,0,0,0.666666666666667,1,9,13,-46.0284786325466,0.0102285424440648,zh_hk,hit,strike,打中,撞擊,打中撞擊
擁抱,579.075500009808,646.395000001977,-0.548373152205805,-0.400247370670233,84.6107395833072,63.3509700534144,0.299127718346777,0.138241980372535,18,16,0,1,14,13,15,14,0,1,0.933333333333333,0.928571428571429,18,17,0,0,14,13,15,15,0,0,0.933333333333333,0.866666666666667,14,13,67.3194999921689,0.148125781535572,zh_hk,kiss,hug,親吻,擁抱,親吻擁抱
操縱,823.419769232376,615.50336363473,0.296583479859616,-0.239605089320007,122.669868706827,63.2228887785973,0.363541203388269,0.276288686729159,19,11,1,0,13,11,13,11,0,0,1,1,19,11,1,0,13,9,13,11,0,0,1,0.818181818181818,13,11,-207.916405597646,-0.536188569179623,zh_hk,control,manipulate,控制,操縱,控制操縱
擔心,570.855294119473,592.845111126439,-0.549882708805743,-0.497376851584586,50.1881071869977,47.2474261503848,0.150971495600182,0.196927988134703,20,12,0,0,17,9,17,9,0,0,1,1,20,12,0,0,15,9,17,9,0,0,0.88235294117647,1,17,9,21.9898170069662,0.0525058572211577,zh_hk,concern,worry,憂慮,擔心,憂慮擔心
攝影師,530.808416667964,542.700611110534,-0.621763377114818,-0.581490645326017,31.4144953635492,35.9680800718912,0.0811446303948738,0.116674438792511,16,21,0,0,12,18,12,18,0,0,1,1,16,21,0,0,12,18,12,18,0,0,1,1,12,18,11.8921944425695,0.0402727317888015,zh_hk,autograph,photographer,簽名,攝影師,簽名攝影師
支出,698.561571427732,662.031000027069,0.0150314580373183,-0.221786595710151,60.7204752313598,27.7559834177005,0.149255128117125,0.114294032540554,16,18,1,0,14,11,15,11,0,0,0.933333333333333,1,16,18,1,0,15,11,15,11,0,0,1,1,14,11,-36.5305714006629,-0.236818053747469,zh_hk,waste,spend,浪費,支出,浪費支出
收入,467.06030769408,605.64562501558,-0.823028118036386,-0.329550817986173,14.1996056070536,50.8378558246369,0.0702356420879727,0.210231149487408,17,18,0,0,14,16,14,16,0,0,1,1,17,18,0,0,12,15,14,16,0,0,0.857142857142857,0.9375,13,16,138.585317321501,0.493477300050212,zh_hk,profit,income,利潤,收入,利潤收入
攻擊,555.556166666473,488.926230770755,-0.599955150936254,-0.684222026060145,75.2139795510247,31.3799284001166,0.188597232535372,0.0949293330030887,16,13,0,0,12,13,12,13,0,0,1,1,16,13,0,0,12,13,12,13,0,0,1,1,12,13,-66.6299358957175,-0.0842668751238907,zh_hk,invasion,attack,侵略,攻擊,侵略攻擊
攻擊者,450.407461537397,643.342272732399,-0.820620079852655,-0.362445527977316,21.7252436300719,62.0216120239521,0.053724628962636,0.181353388324835,16,15,0,1,13,11,13,11,0,0,1,1,16,15,0,1,13,11,13,11,0,0,1,1,13,11,192.934811195002,0.458174551875339,zh_hk,victim,attacker,受害人,攻擊者,受害人攻擊者
放低,957.688714281748,769.599090910249,0.816575840531718,0.113507158250622,200.396480131746,63.0801842901263,0.490909280950282,0.262926015219461,10,13,1,1,7,11,7,11,0,0,1,1,10,14,1,0,7,11,7,11,0,0,1,1,7,11,-188.089623371499,-0.703068682281096,zh_hk,insert,put,插入,放低,插入放低
放棄,486.447999982842,534.085750010225,-0.625875680293137,-0.686224868315316,25.526441086783,37.8820371724934,0.0895066147678795,0.106213089411639,8,18,3,0,6,16,6,16,0,0,1,1,8,18,3,0,6,16,6,16,0,0,1,1,6,16,47.6377500273824,-0.060349188022179,zh_hk,leave,abandon,離開,放棄,離開放棄
政府,557.143000000027,474.765058830911,-0.61742057458863,-0.928103161391259,58.0210927996239,14.5750759024175,0.168927147035364,0.0603354624825104,21,19,1,0,17,17,17,17,0,0,1,1,20,19,2,0,17,17,17,17,0,0,1,1,17,17,-82.3779411691154,-0.310682586802629,zh_hk,administration,government,行政,政府,行政政府
政治,567.796000070093,564.837428574825,-0.511156369071774,-0.561697587142024,65.7383076690809,84.5266653951047,0.251564702425608,0.24541951343183,12,18,0,0,11,14,12,15,0,0,0.916666666666667,0.933333333333333,12,18,0,0,12,13,12,15,0,0,1,0.866666666666667,11,14,-2.95857149526785,-0.0505412180702499,zh_hk,journalism,politics,報道,政治,報道政治
政治.1,481.406090904003,552.036809525665,-0.746227943543842,-0.59021193095066,28.0402618419245,53.6430468852891,0.0584518167970738,0.171452045244051,12,24,0,1,11,21,11,21,0,1,1,1,12,24,0,1,9,21,11,21,0,1,0.818181818181818,1,11,21,70.6307186216615,0.156016012593182,zh_hk,critical,political,關鍵,政治,關鍵政治
政治家,475.773583336532,526.176400009006,-0.85677836569016,-0.648247711343358,18.2807494222422,27.7248347775411,0.0885166059679726,0.0834485683968183,12,14,0,1,12,10,12,10,0,0,1,1,12,14,0,1,12,10,12,10,0,0,1,1,12,10,50.4028166724737,0.208530654346802,zh_hk,policy,politician,政策,政治家,政策政治家
故意,507.072857145403,560.900071426889,-0.472548052674264,-0.571091639776528,68.5781176882893,46.1948042942799,0.384860358463036,0.107337846148672,9,17,0,2,7,14,7,14,0,0,1,1,9,17,0,2,7,14,7,14,0,0,1,1,7,14,53.8272142814862,-0.0985435871022639,zh_hk,accidentally,intentionally,偶然,故意,偶然故意
